;vorname;anzahl;geschlecht;position
CW;Aruna;1;w;1
CW;Armando;1;m;1
CW;Arven;1;w;1
CW;Arne;1;m;1
CW;Asal;1;w;1
CW;Arnes;1;m;1
CW;Aseel;1;w;1
CW;Arnid;1;m;1
CW;Asija;1;w;1
CW;Arnold;1;m;1
CW;Asiya;1;w;1
CW;Aron;1;m;1
CW;Aslı;1;w;1
CW;Arshia;1;m;1
CW;Asmaa;1;w;1
CW;Artiom;1;m;1
CW;Asmin;1;w;1
CW;Artjom;1;m;1
CW;Astrid;1;w;1
CW;Arvin;1;m;1
CW;Asu;1;w;1
CW;Arvydas;1;m;1
CW;Asude;1;w;1
CW;Aryan;1;m;1
CW;Atlanta;1;w;1
CW;Asim;1;m;1
CW;Augusta;1;w;1
CW;Asli;1;m;1
CW;Aurelie;1;w;1
CW;Asmir;1;m;1
CW;Aurélie;1;w;1
CW;Atakan;1;m;1
CW;Avi;1;w;1
CW;Atilla;1;m;1
CW;Awa-Mai;1;w;1
CW;Augustin;1;m;1
CW;Aya;1;w;1
CW;Aurel;1;m;1
CW;Ayah;1;w;1
CW;Aurelio;1;m;1
CW;Ayat;1;w;1
CW;Auri;1;m;1
CW;Ayliz;1;w;1
CW;Auryn;1;m;1
CW;Ayodélé;1;w;1
CW;Austin;1;m;1
CW;Aysima;1;w;1
CW;Avi;1;m;1
CW;Ayu;1;w;1
CW;Axel;1;m;1
CW;Ayça;1;w;1
CW;Ayaz;1;m;1
CW;Azil;1;w;1
CW;Ayberk;1;m;1
CW;Aziza;1;w;1
CW;Ayhan;1;m;1
CW;Açelya;1;w;1
CW;Ayman;1;m;1
CW;Bahar;1;w;1
CW;Aytu;1;m;1
CW;Barbara;1;w;1
CW;Ayub;1;m;1
CW;Bayan;1;w;1
CW;Bakir;1;m;1
CW;Beke;1;w;1
CW;Bakr;1;m;1
CW;Belinay;1;w;1
CW;Barsam;1;m;1
CW;Benita;1;w;1
CW;Basil;1;m;1
CW;Bensu;1;w;1
CW;Bayar;1;m;1
CW;Berfin;1;w;1
CW;Bayrem;1;m;1
CW;Bergüzar;1;w;1
CW;Bela;1;m;1
CW;Boya;1;w;1
CW;Bence;1;m;1
CW;Brooklynn;1;w;1
CW;Bennick;1;m;1
CW;Bryzeida;1;w;1
CW;Benno;1;m;1
CW;Cara;1;w;1
CW;Bent;1;m;1
CW;Caren;1;w;1
CW;Bente;1;m;1
CW;Carmen;1;w;1
CW;Berat;1;m;1
CW;Carolina;1;w;1
CW;Berkay;1;m;1
CW;Catalea;1;w;1
CW;Bernard;1;m;1
CW;Catelyn;1;w;1
CW;Bero;1;m;1
CW;Cathlin-Zoey;1;w;1
CW;Beykan;1;m;1
CW;Celin;1;w;1
CW;Bjarne;1;m;1
CW;Celiné;1;w;1
CW;Bo;1;m;1
CW;Ceyda;1;w;1
CW;Bobbie;1;m;1
CW;Ceylin;1;w;1
CW;Bora;1;m;1
CW;Charlotta;1;w;1
CW;Bossen;1;m;1
CW;Cheyenne;1;w;1
CW;Boubacar;1;m;1
CW;Chinonso;1;w;1
CW;Burak;1;m;1
CW;Chloe;1;w;1
CW;Béla;1;m;1
CW;Christina;1;w;1
CW;Cahit;1;m;1
CW;Clara-Marie;1;w;1
CW;Caleb;1;m;1
CW;Clarissa;1;w;1
CW;Can-Luca;1;m;1
CW;Coco;1;w;1
CW;Carmi;1;m;1
CW;Cosima;1;w;1
CW;Carsten;1;m;1
CW;Cécile;1;w;1
CW;Casper;1;m;1
CW;Cécilia;1;w;1
CW;Caspian;1;m;1
CW;Céline;1;w;1
CW;Cato;1;m;1
CW;Dahlia;1;w;1
CW;Cayan;1;m;1
CW;Daliah;1;w;1
CW;Cedrik;1;m;1
CW;Dalila;1;w;1
CW;Cem;1;m;1
CW;Dalin;1;w;1
CW;Cengiz-Anwar;1;m;1
CW;Daphné;1;w;1
CW;Cengizhan;1;m;1
CW;Daria;1;w;1
CW;Cesar;1;m;1
CW;Darya;1;w;1
CW;Chanhee;1;m;1
CW;Dea;1;w;1
CW;Charli;1;m;1
CW;Delal;1;w;1
CW;Chesley;1;m;1
CW;Delilah;1;w;1
CW;Chris;1;m;1
CW;Delphine;1;w;1
CW;Christo;1;m;1
CW;Derye;1;w;1
CW;Cihad;1;m;1
CW;Desiree;1;w;1
CW;Claas;1;m;1
CW;Dilara;1;w;1
CW;Claus;1;m;1
CW;Dilber;1;w;1
CW;Cody;1;m;1
CW;Diyana;1;w;1
CW;Colin;1;m;1
CW;Djariya;1;w;1
CW;Cosimo;1;m;1
CW;Dolce;1;w;1
CW;Cristiano;1;m;1
CW;Dorothea;1;w;1
CW;Curt;1;m;1
CW;Duru;1;w;1
CW;Dael;1;m;1
CW;Dơi;1;w;1
CW;Damir;1;m;1
CW;Ece;1;w;1
CW;Dang;1;m;1
CW;Eda;1;w;1
CW;Daniil;1;m;1
CW;Eden;1;w;1
CW;Danilo;1;m;1
CW;Edna;1;w;1
CW;Dante;1;m;1
CW;Efrata;1;w;1
CW;Danyal;1;m;1
CW;Efsun;1;w;1
CW;Danylo;1;m;1
CW;Ejona;1;w;1
CW;Daryl;1;m;1
CW;Ela-Emine;1;w;1
CW;Dastan;1;m;1
CW;Elaine;1;w;1
CW;Davi;1;m;1
CW;Eleanora;1;w;1
CW;Davud;1;m;1
CW;Eleni;1;w;1
CW;Dawid;1;m;1
CW;Elenor;1;w;1
CW;Dean;1;m;1
CW;Elfina;1;w;1
CW;Deen;1;m;1
CW;Eli;1;w;1
CW;Denis;1;m;1
CW;Eliana;1;w;1
CW;Deniz;1;m;1
CW;Elice;1;w;1
CW;Deniz-Emre;1;m;1
CW;Eliett;1;w;1
CW;Devrim;1;m;1
CW;Elıf;1;w;1
CW;Dewran;1;m;1
CW;Elinor;1;w;1
CW;Dian;1;m;1
CW;Eliora;1;w;1
CW;Dias;1;m;1
CW;Elis;1;w;1
CW;Dimitrios;1;m;1
CW;Elıs;1;w;1
CW;Dimosthenis;1;m;1
CW;Elisabetta;1;w;1
CW;Dionis;1;m;1
CW;Ellen;1;w;1
CW;Diyar;1;m;1
CW;Ellin;1;w;1
CW;Djamal;1;m;1
CW;Eloise;1;w;1
CW;Djamilou;1;m;1
CW;Elva;1;w;1
CW;Djamilè;1;m;1
CW;Elvan;1;w;1
CW;Dmitrii;1;m;1
CW;Elvi;1;w;1
CW;Do;1;m;1
CW;Elya;1;w;1
CW;Dominic;1;m;1
CW;Elyana;1;w;1
CW;Donik;1;m;1
CW;Elâ;1;w;1
CW;Dorian;1;m;1
CW;Ema;1;w;1
CW;Dylan;1;m;1
CW;Emely;1;w;1
CW;Eames;1;m;1
CW;Emely-Sara;1;w;1
CW;Ebrahim;1;m;1
CW;Emie-Reva;1;w;1
CW;Ebuka;1;m;1
CW;Emili;1;w;1
CW;Eddi;1;m;1
CW;Emily-Thea;1;w;1
CW;Edmund;1;m;1
CW;Emina;1;w;1
CW;Edoardo;1;m;1
CW;Emmeline;1;w;1
CW;Edward;1;m;1
CW;Enja;1;w;1
CW;Egemen;1;m;1
CW;Enya;1;w;1
CW;Eliah;1;m;1
CW;Enza;1;w;1
CW;Elian;1;m;1
CW;Era;1;w;1
CW;Eliezer;1;m;1
CW;Eslem;1;w;1
CW;Elio;1;m;1
CW;Esmanur;1;w;1
CW;Elmar;1;m;1
CW;Esmeralda;1;w;1
CW;Elouan;1;m;1
CW;Esperanza;1;w;1
CW;Elrey;1;m;1
CW;Essil;1;w;1
CW;Elyan;1;m;1
CW;Estelle;1;w;1
CW;Emanuel;1;m;1
CW;Etta;1;w;1
CW;Emiel;1;m;1
CW;Eugenia;1;w;1
CW;Emin;1;m;1
CW;Evangelia;1;w;1
CW;Emmanuel;1;m;1
CW;Evgenia;1;w;1
CW;Enea;1;m;1
CW;Evita;1;w;1
CW;Enoh-Baruc;1;m;1
CW;Evîn;1;w;1
CW;Enrique;1;m;1
CW;Ewa;1;w;1
CW;Enzo;1;m;1
CW;Eylem;1;w;1
CW;Erdem;1;m;1
CW;Eylül;1;w;1
CW;Erdoğan;1;m;1
CW;Eyşan;1;w;1
CW;Esmil;1;m;1
CW;Fabiana;1;w;1
CW;Ethan;1;m;1
CW;Fabienne;1;w;1
CW;Evan;1;m;1
CW;Fabiola;1;w;1
CW;Ezekiel;1;m;1
CW;Faye;1;w;1
CW;Ezra;1;m;1
CW;Felia;1;w;1
CW;Fabricio;1;m;1
CW;Feline;1;w;1
CW;Fahri;1;m;1
CW;Felipa;1;w;1
CW;Faisal;1;m;1
CW;Felizia;1;w;1
CW;Fardin;1;m;1
CW;Fenja;1;w;1
CW;Farin;1;m;1
CW;Fidelia;1;w;1
CW;Faris;1;m;1
CW;Fien;1;w;1
CW;Fatih;1;m;1
CW;Fiene;1;w;1
CW;Fazza;1;m;1
CW;Filumina;1;w;1
CW;Fedor;1;m;1
CW;Finnja-Marie;1;w;1
CW;Fei;1;m;1
CW;Flavia;1;w;1
CW;Feras;1;m;1
CW;Florence;1;w;1
CW;Ferid;1;m;1
CW;Flourish;1;w;1
CW;Fernando;1;m;1
CW;Franca;1;w;1
CW;Fidus;1;m;1
CW;Frederike;1;w;1
CW;Filippo;1;m;1
CW;Freja;1;w;1
CW;Fionn;1;m;1
CW;Freyja;1;w;1
CW;Firat;1;m;1
CW;Friede;1;w;1
CW;Florence;1;m;1
CW;Friederike;1;w;1
CW;Florentin;1;m;1
CW;Félicie;1;w;1
CW;Francis;1;m;1
CW;Gabin;1;w;1
CW;Francisco;1;m;1
CW;Gabriella;1;w;1
CW;Frano;1;m;1
CW;Gabrielle;1;w;1
CW;Frederico;1;m;1
CW;Gaia;1;w;1
CW;Fredo;1;m;1
CW;Gano;1;w;1
CW;Gaad;1;m;1
CW;Gaëlle;1;w;1
CW;Gabrijel;1;m;1
CW;Genevieve;1;w;1
CW;Gagik;1;m;1
CW;Georgia;1;w;1
CW;Gerald;1;m;1
CW;Ghuzlan;1;w;1
CW;Gerardo;1;m;1
CW;Ginevra;1;w;1
CW;Giacomo;1;m;1
CW;Giorgia;1;w;1
CW;Gianluca;1;m;1
CW;Giovanna;1;w;1
CW;Gil;1;m;1
CW;Gloria;1;w;1
CW;Giorgio;1;m;1
CW;Grace;1;w;1
CW;Giray;1;m;1
CW;Grete;1;w;1
CW;Gleb;1;m;1
CW;Gwendolyn;1;w;1
CW;Gracjan;1;m;1
CW;Gökçen;1;w;1
CW;Gregorio;1;m;1
CW;Ha;1;w;1
CW;Grzegorz;1;m;1
CW;Hadra;1;w;1
CW;Gunnar;1;m;1
CW;Hadya;1;w;1
CW;Gustavo;1;m;1
CW;Hafize;1;w;1
CW;Güney;1;m;1
CW;Hafsa;1;w;1
CW;Habib;1;m;1
CW;Hajar;1;w;1
CW;Hadi;1;m;1
CW;Hanin;1;w;1
CW;Hagen;1;m;1
CW;Harleen;1;w;1
CW;Hamid;1;m;1
CW;Harper;1;w;1
CW;Hamun;1;m;1
CW;Hatice;1;w;1
CW;Hamza-Veli;1;m;1
CW;Hatun;1;w;1
CW;Hani;1;m;1
CW;Havin;1;w;1
CW;Hanyu;1;m;1
CW;Havva;1;w;1
CW;Harold;1;m;1
CW;Hawa;1;w;1
CW;Hassan;1;m;1
CW;Hayal;1;w;1
CW;Heiner;1;m;1
CW;Hayat;1;w;1
CW;Heinrich;1;m;1
CW;Haylee;1;w;1
CW;Hendrick;1;m;1
CW;Haylie;1;w;1
CW;Henrik;1;m;1
CW;Hellen;1;w;1
CW;Heval;1;m;1
CW;Henley;1;w;1
CW;Hevgîn;1;m;1
CW;Henna;1;w;1
CW;Hieronymus;1;m;1
CW;Hermine;1;w;1
CW;Hızır;1;m;1
CW;Hilda;1;w;1
CW;Hugó;1;m;1
CW;Hildegard;1;w;1
CW;Husam;1;m;1
CW;Hiranur;1;w;1
CW;Hèctor;1;m;1
CW;Ho;1;w;1
CW;Héctor;1;m;1
CW;Hoang;1;w;1
CW;Hélio;1;m;1
CW;Holle;1;w;1
CW;Ian;1;m;1
CW;Hope;1;w;1
CW;Idriss;1;m;1
CW;Huda;1;w;1
CW;Idán;1;m;1
CW;Hà;1;w;1
CW;Ignacy;1;m;1
CW;Hélène;1;w;1
CW;Ilay;1;m;1
CW;Hüma;1;w;1
CW;Ilijaz;1;m;1
CW;Ikra-Gül;1;w;1
CW;Iliya;1;m;1
CW;Ilara;1;w;1
CW;Ilja;1;m;1
CW;Ilaria;1;w;1
CW;İlker;1;m;1
CW;Ilef;1;w;1
CW;Ilya;1;m;1
CW;Ilknur;1;w;1
CW;Ilyan;1;m;1
CW;Imani;1;w;1
CW;Imilijan;1;m;1
CW;Inis;1;w;1
CW;Imre;1;m;1
CW;Ira;1;w;1
CW;Ion;1;m;1
CW;İrem;1;w;1
CW;Iosua;1;m;1
CW;Iris;1;w;1
CW;Iro;1;m;1
CW;Iside;1;w;1
CW;Isaia;1;m;1
CW;Iskra;1;w;1
CW;Isam;1;m;1
CW;Isol;1;w;1
CW;Ismail;1;m;1
CW;Israa;1;w;1
CW;Issa;1;m;1
CW;İsrâ;1;w;1
CW;Ivan;1;m;1
CW;Iva;1;w;1
CW;Ivano;1;m;1
CW;Ivana;1;w;1
CW;Ivar;1;m;1
CW;Ivy-Marie;1;w;1
CW;Ivo;1;m;1
CW;Izabella;1;w;1
CW;Iyed;1;m;1
CW;Jada;1;w;1
CW;Izzet;1;m;1
CW;Jagoda;1;w;1
CW;Jack;1;m;1
CW;Jaliyah;1;w;1
CW;Jad;1;m;1
CW;Jamila;1;w;1
CW;Jakub;1;m;1
CW;Jamilan;1;w;1
CW;Jaleel;1;m;1
CW;Jamile;1;w;1
CW;Jamen;1;m;1
CW;Janice;1;w;1
CW;Jamil;1;m;1
CW;Janne;1;w;1
CW;Jan-Liam;1;m;1
CW;Jannika;1;w;1
CW;Janis;1;m;1
CW;Jasmine;1;w;1
CW;Jann;1;m;1
CW;Jehovinha;1;w;1
CW;Janne;1;m;1
CW;Jelka;1;w;1
CW;Janson;1;m;1
CW;Jella;1;w;1
CW;Janus;1;m;1
CW;Jenin;1;w;1
CW;Jari;1;m;1
CW;Jenna;1;w;1
CW;Jarne;1;m;1
CW;Jezabel;1;w;1
CW;Jason-Finn;1;m;1
CW;Jihan;1;w;1
CW;Jasper;1;m;1
CW;Jillien;1;w;1
CW;Jean;1;m;1
CW;Joa;1;w;1
CW;Jehovinho;1;m;1
CW;Jocelin;1;w;1
CW;Jerome;1;m;1
CW;Jolanda;1;w;1
CW;Jesaja;1;m;1
CW;Jolande;1;w;1
CW;Jesse;1;m;1
CW;Jolie;1;w;1
CW;Jevyn;1;m;1
CW;Jolina;1;w;1
CW;Joakim;1;m;1
CW;Jolinde;1;w;1
CW;Joan;1;m;1
CW;Jona;1;w;1
CW;Joe;1;m;1
CW;Josefine;1;w;1
CW;Joelson;1;m;1
CW;Josephin;1;w;1
CW;Jonel;1;m;1
CW;Joshua;1;w;1
CW;Joris-Bastian;1;m;1
CW;Joycélia;1;w;1
CW;Jorrell;1;m;1
CW;Juana;1;w;1
CW;Joschua;1;m;1
CW;Judith;1;w;1
CW;Josias;1;m;1
CW;Jula;1;w;1
CW;Josué;1;m;1
CW;Kaia;1;w;1
CW;José;1;m;1
CW;Kaja;1;w;1
CW;Joud;1;m;1
CW;Kala;1;w;1
CW;Jounes;1;m;1
CW;Kanishka;1;w;1
CW;Jovan;1;m;1
CW;Karine;1;w;1
CW;Jovias;1;m;1
CW;Karolina;1;w;1
CW;Jul;1;m;1
CW;Karoline;1;w;1
CW;Julian-Liam;1;m;1
CW;Kata;1;w;1
CW;Julijan;1;m;1
CW;Kateryna;1;w;1
CW;Junus;1;m;1
CW;Kathryn;1;w;1
CW;Jurek;1;m;1
CW;Katie;1;w;1
CW;Justus-Ludwig;1;m;1
CW;Kato;1;w;1
CW;Jérôme;1;m;1
CW;Kavishni;1;w;1
CW;Kai;1;m;1
CW;Kayra;1;w;1
CW;Kais;1;m;1
CW;Kevser;1;w;1
CW;Kajus;1;m;1
CW;Kezia;1;w;1
CW;Kalino;1;m;1
CW;Kiara;1;w;1
CW;Kambiz;1;m;1
CW;Kieu;1;w;1
CW;Kamil;1;m;1
CW;Kitana;1;w;1
CW;Kanade;1;m;1
CW;Kjara;1;w;1
CW;Karan;1;m;1
CW;Klea;1;w;1
CW;Karl-Heinz;1;m;1
CW;Krithi;1;w;1
CW;Kasimir;1;m;1
CW;Kylie;1;w;1
CW;Kaspar;1;m;1
CW;Kyra;1;w;1
CW;Kasper;1;m;1
CW;Kübra;1;w;1
CW;Kassem;1;m;1
CW;Lahja;1;w;1
CW;Kaya;1;m;1
CW;Lakshmi;1;w;1
CW;Keith;1;m;1
CW;Lale;1;w;1
CW;Kenechukwu;1;m;1
CW;Lamija;1;w;1
CW;Kenzo;1;m;1
CW;Lania;1;w;1
CW;Kerim;1;m;1
CW;Larissa;1;w;1
CW;Khánh;1;m;1
CW;Lathika;1;w;1
CW;Kien;1;m;1
CW;Laurie;1;w;1
CW;Kijan;1;m;1
CW;Laurine;1;w;1
CW;Kiron;1;m;1
CW;Leana;1;w;1
CW;Kivanc;1;m;1
CW;Leanda;1;w;1
CW;Kledi;1;m;1
CW;Leanna;1;w;1
CW;Koa;1;m;1
CW;Leda;1;w;1
CW;Koray;1;m;1
CW;Leef;1;w;1
CW;Korbinian;1;m;1
CW;Len;1;w;1
CW;Kosta;1;m;1
CW;Lenarda;1;w;1
CW;Ksawery;1;m;1
CW;Lenie;1;w;1
CW;Kulbert;1;m;1
CW;Lenore;1;w;1
CW;Kumail;1;m;1
CW;Leontine;1;w;1
CW;Kyan;1;m;1
CW;Leony;1;w;1
CW;Kylian;1;m;1
CW;Leticia;1;w;1
CW;Kémo;1;m;1
CW;Letty;1;w;1
CW;Lambros;1;m;1
CW;Levke;1;w;1
CW;Laun;1;m;1
CW;Leya;1;w;1
CW;Laurens;1;m;1
CW;Liah;1;w;1
CW;Lauri;1;m;1
CW;Liara;1;w;1
CW;Lawwah;1;m;1
CW;Lida;1;w;1
CW;Leart;1;m;1
CW;Lile;1;w;1
CW;Leas;1;m;1
CW;Liliana;1;w;1
CW;Lee;1;m;1
CW;Liliane;1;w;1
CW;Leeven;1;m;1
CW;Lilien;1;w;1
CW;Leevi;1;m;1
CW;Lilith;1;w;1
CW;Lehi;1;m;1
CW;Lillian;1;w;1
CW;Leif;1;m;1
CW;Lillien;1;w;1
CW;Lenias;1;m;1
CW;Lilo;1;w;1
CW;Lenn;1;m;1
CW;Lilyan;1;w;1
CW;Lennet;1;m;1
CW;Lima;1;w;1
CW;Lenny;1;m;1
CW;Lina-Patricia;1;w;1
CW;Leonel;1;m;1
CW;Linea;1;w;1
CW;Leonhard;1;m;1
CW;Linn;1;w;1
CW;Leonid;1;m;1
CW;Linnéa;1;w;1
CW;Leonie;1;m;1
CW;Lionelle;1;w;1
CW;Leu;1;m;1
CW;Liora;1;w;1
CW;Levi-Wilhelm;1;m;1
CW;Lisa-Sophie;1;w;1
CW;Levon;1;m;1
CW;Lisanne;1;w;1
CW;Lew;1;m;1
CW;Lise;1;w;1
CW;Lewis;1;m;1
CW;Liska;1;w;1
CW;Liau;1;m;1
CW;Liuna;1;w;1
CW;Lindamulage;1;m;1
CW;Livanaz;1;w;1
CW;Linhai;1;m;1
CW;Liyah;1;w;1
CW;Lion-Sewak;1;m;1
CW;Liyanah;1;w;1
CW;Livan;1;m;1
CW;Lizéa;1;w;1
CW;Liyan;1;m;1
CW;Lolo;1;w;1
CW;Logan;1;m;1
CW;Lonneke;1;w;1
CW;Loi-Loan;1;m;1
CW;Loreley;1;w;1
CW;Loris;1;m;1
CW;Lorianna;1;w;1
CW;Louie;1;m;1
CW;Lotti;1;w;1
CW;Lounis;1;m;1
CW;Louise;1;w;1
CW;Lounès;1;m;1
CW;Lovis;1;w;1
CW;Loïc;1;m;1
CW;Luciana;1;w;1
CW;Luca-Santiago;1;m;1
CW;Lucinda;1;w;1
CW;Lucien;1;m;1
CW;Luka;1;w;1
CW;Ludo;1;m;1
CW;Luknė;1;w;1
CW;Ludwig;1;m;1
CW;Lumin;1;w;1
CW;Luigi;1;m;1
CW;Luoying;1;w;1
CW;Luka-Mikail;1;m;1
CW;Lutza;1;w;1
CW;Lutz;1;m;1
CW;Luva;1;w;1
CW;Lysander;1;m;1
CW;Luz;1;w;1
CW;Léo;1;m;1
CW;Luzia;1;w;1
CW;Léon;1;m;1
CW;Lyana;1;w;1
CW;Léonard;1;m;1
CW;Lätitia;1;w;1
CW;Léopold;1;m;1
CW;Léa;1;w;1
CW;Maddox;1;m;1
CW;Macie;1;w;1
CW;Mads;1;m;1
CW;Madeleine;1;w;1
CW;Maged;1;m;1
CW;Madina;1;w;1
CW;Mahi;1;m;1
CW;Maelina;1;w;1
CW;Mailo;1;m;1
CW;Mafalda;1;w;1
CW;Majid;1;m;1
CW;Maha;1;w;1
CW;Maksym;1;m;1
CW;Mahira;1;w;1
CW;Malek;1;m;1
CW;Maisa;1;w;1
CW;Malo;1;m;1
CW;Majdolin;1;w;1
CW;Manou;1;m;1
CW;Makenzie;1;w;1
CW;Manuel;1;m;1
CW;Malak;1;w;1
CW;Marcel;1;m;1
CW;Malaz;1;w;1
CW;Marco;1;m;1
CW;Malika;1;w;1
CW;Marcus;1;m;1
CW;Manar;1;w;1
CW;Marian;1;m;1
CW;Maneli;1;w;1
CW;Maris;1;m;1
CW;Manissa;1;w;1
CW;Markus;1;m;1
CW;Manuela;1;w;1
CW;Marley;1;m;1
CW;Marah;1;w;1
CW;Marlin;1;m;1
CW;Maraki;1;w;1
CW;Marlo;1;m;1
CW;Margareta;1;w;1
CW;Marsel;1;m;1
CW;Margarethe;1;w;1
CW;Marten;1;m;1
CW;Mari-Mariam;1;w;1
CW;Marvin;1;m;1
CW;Mariana;1;w;1
CW;Masih;1;m;1
CW;Marianne;1;w;1
CW;Mathieu;1;m;1
CW;Marie-Madeleine;1;w;1
CW;Matija;1;m;1
CW;Marie-Sophie;1;w;1
CW;Matin;1;m;1
CW;Marienna;1;w;1
CW;Mattheo;1;m;1
CW;Mariza;1;w;1
CW;Matthieu;1;m;1
CW;Marleen;1;w;1
CW;Matthis;1;m;1
CW;Marlène;1;w;1
CW;Matties;1;m;1
CW;Marny;1;w;1
CW;Maurice;1;m;1
CW;Marry-Joanna;1;w;1
CW;Maxwell;1;m;1
CW;Martha-Rheia;1;w;1
CW;Medyan;1;m;1
CW;Martina;1;w;1
CW;Mehdi;1;m;1
CW;Masal;1;w;1
CW;Mehie;1;m;1
CW;Mascha;1;w;1
CW;Mehmed;1;m;1
CW;Mathea;1;w;1
CW;Mehrsam;1;m;1
CW;Mavie;1;w;1
CW;Mekseb;1;m;1
CW;May;1;w;1
CW;Menua;1;m;1
CW;Mayla;1;w;1
CW;Merab;1;m;1
CW;Mayra;1;w;1
CW;Merlin;1;m;1
CW;Maysáa;1;w;1
CW;Mervan;1;m;1
CW;Maëlle;1;w;1
CW;Meryem;1;m;1
CW;Maëlys;1;w;1
CW;Mete;1;m;1
CW;Mefia;1;w;1
CW;Mica;1;m;1
CW;Megan;1;w;1
CW;Midas;1;m;1
CW;Melania;1;w;1
CW;Mihai;1;m;1
CW;Meleksu;1;w;1
CW;Mihail;1;m;1
CW;Melia;1;w;1
CW;Mihajlo;1;m;1
CW;Melia-Julyé;1;w;1
CW;Mijat;1;m;1
CW;Melis;1;w;1
CW;Mike;1;m;1
CW;Melodi;1;w;1
CW;Mikolaj;1;m;1
CW;Melodie;1;w;1
CW;Mikołaj;1;m;1
CW;Melody;1;w;1
CW;Milas;1;m;1
CW;Menessa;1;w;1
CW;Milian;1;m;1
CW;Merlind;1;w;1
CW;Milov;1;m;1
CW;Merret;1;w;1
CW;Mina;1;m;1
CW;Meta;1;w;1
CW;Mino;1;m;1
CW;Meyra;1;w;1
CW;Miro;1;m;1
CW;Mgeni;1;w;1
CW;Mischa;1;m;1
CW;Mica;1;w;1
CW;Mischael;1;m;1
CW;Mieke;1;w;1
CW;Mishka;1;m;1
CW;Mihrimah;1;w;1
CW;Mohammad-Nour;1;m;1
CW;Mila-Leonie;1;w;1
CW;Mohammed-El;1;m;1
CW;Milara;1;w;1
CW;Mohssen;1;m;1
CW;Milica;1;w;1
CW;Momir;1;m;1
CW;Milène;1;w;1
CW;Moos;1;m;1
CW;Mimi;1;w;1
CW;Morice-Alexander;1;m;1
CW;Minel-Elida;1;w;1
CW;Moris;1;m;1
CW;Minou;1;w;1
CW;Mosab;1;m;1
CW;Mirella;1;w;1
CW;Moucharaf;1;m;1
CW;Miryam;1;w;1
CW;Mouhanad;1;m;1
CW;Mo;1;w;1
CW;Moumen;1;m;1
CW;Mounia;1;w;1
CW;Mounir;1;m;1
CW;Munes;1;w;1
CW;Moussa;1;m;1
CW;Muriel;1;w;1
CW;Moutaz;1;m;1
CW;Nadine;1;w;1
CW;Murat;1;m;1
CW;Nadine-Victoria;1;w;1
CW;Murilo;1;m;1
CW;Nafas;1;w;1
CW;Mír-Bedírhan;1;m;1
CW;Nagila;1;w;1
CW;Mîran;1;m;1
CW;Naila;1;w;1
CW;Namik;1;m;1
CW;Najla;1;w;1
CW;Nasario;1;m;1
CW;Nalin;1;w;1
CW;Nasrddin;1;m;1
CW;Nandini;1;w;1
CW;Natan;1;m;1
CW;Nao;1;w;1
CW;Nathanel;1;m;1
CW;Narine;1;w;1
CW;Natnael;1;m;1
CW;Nastassia;1;w;1
CW;Nedžad;1;m;1
CW;Nastia;1;w;1
CW;Neoh;1;m;1
CW;Natalija;1;w;1
CW;Neon;1;m;1
CW;Nathalie;1;w;1
CW;Nepomuk;1;m;1
CW;Navina;1;w;1
CW;Niasa;1;m;1
CW;Nazlı;1;w;1
CW;Nicklas;1;m;1
CW;Neala;1;w;1
CW;Niclas;1;m;1
CW;Neelia;1;w;1
CW;Nicolás;1;m;1
CW;Nefeli;1;w;1
CW;Nik;1;m;1
CW;Nela;1;w;1
CW;Nikodem;1;m;1
CW;Nelita;1;w;1
CW;Nikolai;1;m;1
CW;Nella;1;w;1
CW;Nikolaos;1;m;1
CW;Nerkiz;1;w;1
CW;Noar;1;m;1
CW;Nevra;1;w;1
CW;Noel;1;m;1
CW;Neyla;1;w;1
CW;Nosui;1;m;1
CW;Ngoc;1;w;1
CW;Nuri;1;m;1
CW;Nguyen;1;w;1
CW;Oguz;1;m;1
CW;Ngân;1;w;1
CW;Olly;1;m;1
CW;Ngô;1;w;1
CW;Omid;1;m;1
CW;Niamh;1;w;1
CW;Orion;1;m;1
CW;Nico;1;w;1
CW;Orson;1;m;1
CW;Nicoleta;1;w;1
CW;Osman;1;m;1
CW;Nil;1;w;1
CW;Otis;1;m;1
CW;Nilay;1;w;1
CW;Otto;1;m;1
CW;Nilima;1;w;1
CW;Oudai;1;m;1
CW;Nilou;1;w;1
CW;Ozan;1;m;1
CW;Nilüfer;1;w;1
CW;Pablo;1;m;1
CW;Nina;1;w;1
CW;Paco;1;m;1
CW;Ning;1;w;1
CW;Panagiotis;1;m;1
CW;Nisanur;1;w;1
CW;Pars;1;m;1
CW;Nisâ;1;w;1
CW;Pascal;1;m;1
CW;Niv;1;w;1
CW;Patryk;1;m;1
CW;Noelia;1;w;1
CW;Paul-Luis;1;m;1
CW;Noelle;1;w;1
CW;Paulo;1;m;1
CW;Noemi;1;w;1
CW;Pavel;1;m;1
CW;Nola;1;w;1
CW;Peer;1;m;1
CW;Norah;1;w;1
CW;Pelle;1;m;1
CW;Nour;1;w;1
CW;Per;1;m;1
CW;Nour-Alhuda;1;w;1
CW;Petar;1;m;1
CW;Noélie;1;w;1
CW;Peter;1;m;1
CW;Noémie;1;w;1
CW;Phi;1;m;1
CW;Nurhan;1;w;1
CW;Phil;1;m;1
CW;Nyah;1;w;1
